feature,shap_value,feature_value
Feature_47,0.0,0.0
Feature_47,0.0,0.0
Feature_47,0.0,0.0
Feature_47,0.14009145,0.03410179853519635
Feature_47,0.77272296,-0.26060029240639937
Feature_47,-0.12580244,0.20957887694261018
Feature_47,-0.18131799,0.5829192191112734
Feature_47,-1.1148701,-0.3985009355307922
Feature_47,-0.28020722,-0.15285206487995526
Feature_47,-1.0818291,0.1008924818942732
Feature_47,-0.94370145,-0.019423508340200037
Feature_47,0.0,1.0
Feature_47,0.0,0.0
Feature_47,0.0,0.0
Feature_47,-0.14816761,0.0
Feature_47,0.083535776,1.0
Feature_47,0.03538669,0.0
Feature_47,0.013449753,0.0
Feature_47,-0.27902606,0.0
Feature_47,-0.025369812,0.0
Feature_47,0.004696978,0.0
Feature_47,0.0,0.0
Feature_47,0.0,0.0
Feature_47,0.0,0.0
Feature_47,0.0,0.0
Feature_47,0.0,0.0
Feature_47,0.0,0.0
Feature_47,0.020672679,0.0
Feature_47,0.022799572,0.0
Feature_47,0.0,0.0
Feature_47,-0.0017294579,0.0
Feature_47,0.0,0.0
Feature_47,0.0,0.0
Feature_47,-0.037845336,0.0
Feature_47,0.0048281383,0.0
Feature_47,0.036469318,0.0
Feature_47,0.0,0.0
Feature_47,0.0016871504,0.0
Feature_47,0.0,0.0
Feature_47,0.0,0.0
Feature_47,0.0,0.0
Feature_47,0.0,0.0
Feature_47,0.9525718,0.34989574551582336
Feature_47,-0.008356272,0.0
Feature_47,0.0,0.0
Feature_47,0.0,0.0
Feature_47,-0.07389909,0.0
Feature_47,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,-0.14847556,0.0
Feature_48,0.0,0.0
Feature_48,0.0030505068,0.0
Feature_48,-0.11321222,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0007050894,0.0
Feature_48,0.015333235,0.0
Feature_48,0.0,0.0
Feature_48,-0.44606444,0.4046226143836975
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,-0.9447436,0.5702130198478699
Feature_48,0.0,0.6234666109085083
Feature_48,0.0,0.0
Feature_48,0.081845544,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,-0.1367887,0.0
Feature_48,-0.009676937,0.0
Feature_48,0.0,0.0
Feature_48,0.0007409797,0.0
Feature_48,-0.010170313,0.0
Feature_48,0.0007476655,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,-0.00304719,0.0
Feature_48,0.0,0.0
Feature_48,-7.910514e-05,0.0
Feature_48,-0.07758309,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,-0.13998134,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,-0.012545593,0.0
Feature_48,-0.047344975,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,-0.15182203,0.2727529435995249
Feature_48,0.65687925,-0.26060029240639937
Feature_48,0.083618,-1.1489063667908634
Feature_48,0.92928416,-0.6816352084067048
Feature_48,-0.42164454,0.01667546833229394
Feature_48,-0.2023838,-0.5913139703406243
Feature_48,-1.3766078,-0.22530041461850978
Feature_48,-2.7033043,-0.3522510365460987
Feature_48,0.0,0.0
Feature_48,0.0,1.0
Feature_48,0.0,1.0
Feature_48,-0.2049889,0.0
Feature_48,-0.052808598,0.0
Feature_48,0.04251065,0.0
Feature_48,0.009179737,0.0
Feature_48,-0.19647881,0.0
Feature_48,-0.053512402,0.0
Feature_48,0.0036584132,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.6559835076332092
Feature_48,0.0,0.0
Feature_48,0.017446214,0.0
Feature_48,0.02352892,0.0
Feature_48,0.0,0.0
Feature_48,-0.005872815,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,-0.041172635,0.0
Feature_48,0.0039763073,0.0
Feature_48,-0.045877896,0.0
Feature_48,0.0,0.0
Feature_48,-0.0039508604,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,-1.0148984,0.0
Feature_48,-0.008356272,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,-0.08783544,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,-0.1885572,0.0
Feature_48,0.0,0.0
Feature_48,0.0038870948,0.0
Feature_48,-0.08626678,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,-0.0015747026,0.0
Feature_48,0.0067749238,0.0
Feature_48,0.0,0.0
Feature_48,-0.50772184,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.07661399,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,-0.83661854,0.3758585453033447
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,-0.06508217,0.0
Feature_48,-0.023747806,0.0
Feature_48,0.0,0.0
Feature_48,0.000740366,0.0
Feature_48,-0.004445647,0.0
Feature_48,0.0007470463,0.0
Feature_48,0.0,0.5329684019088745
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,-0.007924734,0.0
Feature_48,0.0,0.0
Feature_48,-0.0043562055,0.0
Feature_48,-0.08155098,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,-0.1648649,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.37994828820228577
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,-0.012545593,0.0
Feature_48,-0.041509613,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,0.0,0.0
Feature_48,-0.28717622,0.39207851613168915
Feature_48,-0.38766837,1.1745340311338313
Feature_48,0.12824436,1.568064120676084
Feature_48,-1.2203468,1.8474736466292516
Feature_48,0.76062757,0.950822377024247
Feature_48,0.00084550306,0.5048407933110484
Feature_48,0.31143424,0.6807909645836648
Feature_48,1.2392031,0.4243465292676647
Feature_48,0.0,1.0
Feature_48,0.0,0.0
Feature_49,0.0,0.0
Feature_49,-0.23146002,0.0
Feature_49,0.07048051,1.0
Feature_49,0.05251171,0.0
Feature_49,0.021487016,0.0
Feature_49,-0.2863694,0.0
Feature_49,-0.14875475,0.0
Feature_49,0.008405897,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0294596,0.0
Feature_49,0.038566437,0.0
Feature_49,0.0,0.0
Feature_49,-0.0017294579,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,-0.009560023,0.0
Feature_49,0.008965781,0.0
Feature_49,-0.08548427,0.0
Feature_49,0.0,0.0
Feature_49,0.005906715,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,-0.7078588,0.0
Feature_49,-0.004926445,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,-0.05942115,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,-0.26814535,0.0
Feature_49,0.0,0.0
Feature_49,0.042703293,0.0
Feature_49,-0.118814014,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,-0.41669363,0.8417113423347473
Feature_49,0.015333235,0.0
Feature_49,0.0,0.0
Feature_49,-0.6767693,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0603235,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.13585097,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,-0.34036353,0.5399277806282043
Feature_49,-0.009082772,0.0
Feature_49,0.0,0.0
Feature_49,0.0035591598,0.0
Feature_49,-0.013769327,0.0
Feature_49,0.0035911836,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,-0.0012358547,0.0
Feature_49,0.0,0.0
Feature_49,0.015750749,0.0
Feature_49,-0.025050238,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,-0.24346119,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,-0.002503047,0.0
Feature_49,-0.037147183,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.5467591,0.9290435925264283
Feature_49,0.5613397,-0.5476271571144455
Feature_49,-0.114935376,-0.016835330346302108
Feature_49,-0.055602368,0.5829192191112734
Feature_49,-1.0271624,-0.8136773393938783
Feature_49,-0.21723714,-0.3720830176102898
Feature_49,-1.5762526,-0.33403138012277034
Feature_49,-3.7714233,-0.7960210741539634
Feature_49,0.0,0.0
Feature_49,0.0,1.0
Feature_49,0.0,0.0
Feature_49,-0.20367676,0.0
Feature_49,0.083535776,1.0
Feature_49,0.04251065,0.0
Feature_49,0.021487016,0.0
Feature_49,-0.16833013,0.0
Feature_49,-0.06296819,0.0
Feature_49,0.00406483,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.016640633,0.0
Feature_49,0.037597366,0.0
Feature_49,0.0,0.0
Feature_49,-0.005872815,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,-0.041172635,0.0
Feature_49,0.0048281383,0.0
Feature_49,-0.055053756,0.0
Feature_49,0.0,0.0
Feature_49,-0.0039508604,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,-0.6219432,0.0
Feature_49,-0.0047998857,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,-0.09165774,0.0
Feature_49,0.0,0.6158075332641602
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,-0.17611521,0.0
Feature_49,0.0,0.0
Feature_49,0.0038870948,0.0
Feature_49,-0.08656675,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,-0.0015747026,0.0
Feature_49,0.0068460386,0.0
Feature_49,0.0,0.0
Feature_49,-0.48134422,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.054183092,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.07455087,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,-0.059122507,0.0
Feature_49,-0.023747806,0.0
Feature_49,0.0,0.0
Feature_49,0.0011315952,0.0
Feature_49,-0.020482484,0.0
Feature_49,0.0011417975,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,-0.007924734,0.0
Feature_49,0.0,0.0
Feature_49,-0.0043562055,0.0
Feature_49,-0.08178452,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.0
Feature_49,0.0,0.6684690117835999
Feature_49,0.0,0.0
Feature_49,-0.14532232,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.41704949736595154
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,-0.012545593,0.0
Feature_50,-0.053371683,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.033845346,1.4660086689211675
Feature_50,-0.08167651,0.31345343700969286
Feature_50,0.035052102,-0.46966374492412666
Feature_50,1.3796495,-0.6816352084067048
Feature_50,1.3527851,1.1584105789557864
Feature_50,0.88737583,1.3817646042323866
Feature_50,-0.4835683,0.20962344739853442
Feature_50,0.38335076,0.09151900106176626
Feature_50,0.0,0.0
Feature_50,0.0,1.0
Feature_50,0.0,0.0
Feature_50,0.6807684,1.0
Feature_50,-0.020478569,0.0
Feature_50,0.05132655,0.0
Feature_50,0.009720867,0.0
Feature_50,-0.20639741,0.0
Feature_50,-0.047076106,0.0
Feature_50,0.0038946937,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,-0.07698484,0.2837153375148773
Feature_50,-0.19653054,0.30927011370658875
Feature_50,0.0,0.0
Feature_50,-0.0017294579,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,-0.020974742,0.0
Feature_50,-0.16832495,0.36781108379364014
Feature_50,0.096089765,0.0
Feature_50,0.0,0.0
Feature_50,0.005945988,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.30927011370658875
Feature_50,0.0,0.3620767891407013
Feature_50,0.78607047,0.15477238595485687
Feature_50,-0.009214105,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,-0.059032448,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,-0.16143106,0.0
Feature_50,0.0,0.0
Feature_50,0.0038870948,0.0
Feature_50,-0.05639851,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.24574499,0.32164016366004944
Feature_50,-0.15994321,0.3493123948574066
Feature_50,0.0,0.0
Feature_50,0.02700251,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.11886002,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.08578777,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,-0.031304862,0.0
Feature_50,-0.009082772,0.0
Feature_50,0.0,0.0
Feature_50,0.0011315952,0.0
Feature_50,0.035084125,0.0
Feature_50,0.0011417975,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,-0.0012358547,0.0
Feature_50,0.0,0.0
Feature_50,0.03129653,0.0
Feature_50,0.99321485,0.27769404649734497
Feature_50,0.0,0.0
Feature_50,0.0,0.36781108379364014
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,-0.14565486,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,-0.0053491713,0.0
Feature_50,-0.016372936,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,-0.46062472,-1.8154445757133497
Feature_50,0.46886885,-1.982761480654676
Feature_50,-0.017414182,-1.3753205740797758
Feature_50,0.5806365,-1.5246714934186902
Feature_50,-1.4643589,-1.1250596422911912
Feature_50,-0.21593758,-1.687468733992297
Feature_50,-1.258675,-1.385097379997293
Feature_50,-4.0786786,-0.9069635835559298
Feature_50,0.0,1.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,-0.21644267,0.0
Feature_50,-0.052808598,0.0
Feature_50,0.04251065,0.0
Feature_50,-0.14103013,1.0
Feature_50,-0.17556116,0.0
Feature_50,-0.053512402,0.0
Feature_50,0.00406483,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.5707958936691284
Feature_50,0.02335905,0.0
Feature_50,0.023405943,0.0
Feature_50,0.0,0.0
Feature_50,-0.005872815,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,-0.041172635,0.0
Feature_50,0.0048281383,0.0
Feature_50,-0.065766,0.0
Feature_50,0.0,0.0
Feature_50,-0.0039508604,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,-0.8958218,0.0
Feature_50,-0.0047998857,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,-0.09137629,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.48019954562187195
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_50,-0.18453908,0.0
Feature_50,0.0,0.0
Feature_50,0.0038870948,0.0
Feature_50,-0.08569618,0.0
Feature_50,0.0,0.0
Feature_50,0.0,0.0
Feature_51,-0.0015747026,0.0
Feature_51,0.0068460386,0.0
Feature_51,0.0,0.0
Feature_51,-0.501872,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.6660333871841431
Feature_51,0.057431128,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.062192276,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,-0.06731244,0.0
Feature_51,-0.023747806,0.0
Feature_51,0.0,0.0
Feature_51,0.0011315952,0.0
Feature_51,-0.0043763304,0.0
Feature_51,0.0011417975,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,-0.007924734,0.0
Feature_51,0.0,0.0
Feature_51,-0.0043562055,0.0
Feature_51,-0.08155098,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,-0.13320127,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,-0.012545593,0.0
Feature_51,-0.041509613,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.4540167,1.4660086689211675
Feature_51,0.5613397,-0.43281641123122705
Feature_51,0.09663434,1.3416499133871715
Feature_51,-0.15977988,1.0044373616172662
Feature_51,-0.9371521,-0.29470683456501884
Feature_51,-0.20204553,-0.5913139703406243
Feature_51,-1.6007781,-0.2615440697865966
Feature_51,-3.7432308,-0.5741360553500311
Feature_51,0.0,1.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,-0.24154669,0.0
Feature_51,-0.052808598,0.0
Feature_51,0.04369581,0.0
Feature_51,-0.14103013,1.0
Feature_51,-0.16833013,0.0
Feature_51,-0.06296819,0.0
Feature_51,0.00406483,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.024766803,0.0
Feature_51,0.023405943,0.0
Feature_51,0.0,0.0
Feature_51,-0.005872815,0.0
Feature_51,0.0,1.0
Feature_51,0.0,0.0
Feature_51,-0.041172635,0.0
Feature_51,0.0048281383,0.0
Feature_51,-0.10154275,0.0
Feature_51,0.0,0.0
Feature_51,-0.0039508604,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,-0.6001129,0.0
Feature_51,-0.0047998857,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,-0.09165774,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,-0.20350198,0.0
Feature_51,0.0,0.0
Feature_51,0.0038870948,0.0
Feature_51,-0.09414211,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,-0.0022251746,0.0
Feature_51,0.0068460386,0.0
Feature_51,0.0,0.0
Feature_51,-0.5280301,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.054183092,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.06474879,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,-0.059122507,0.0
Feature_51,-0.023747806,0.0
Feature_51,0.0,0.0
Feature_51,0.0011315952,0.0
Feature_51,-0.020482484,0.0
Feature_51,0.0011417975,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,-0.007924734,0.0
Feature_51,0.0,0.0
Feature_51,-0.0043562055,0.0
Feature_51,-0.08178452,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,-0.14491674,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,-0.012545593,0.0
Feature_51,-0.053371683,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,-0.28566268,-0.6818516366577893
Feature_51,0.7075666,-0.8346540218224916
Feature_51,-0.032613397,-0.24324953763521437
Feature_51,0.4694101,-0.007206180397116392
Feature_51,-1.5107524,-0.709883238428105
Feature_51,-0.16554546,-0.8105449230709588
Feature_51,-1.1547518,-0.5152496559632053
Feature_51,-3.4891236,-0.6850785647519972
Feature_51,0.0,1.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_51,-0.14289501,0.0
Feature_51,0.083535776,1.0
Feature_51,0.04024581,0.0
Feature_51,0.0068599135,0.0
Feature_51,-0.15547468,0.0
Feature_51,0.06108079,0.49659422039985657
Feature_51,0.0036584132,0.0
Feature_51,0.0,0.0
Feature_51,0.0,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,0.028983047,0.0
Feature_52,0.020690529,0.0
Feature_52,0.0,0.0
Feature_52,-0.005872815,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,-0.041172635,0.0
Feature_52,0.0039763073,0.0
Feature_52,-0.07109896,0.0
Feature_52,0.0,0.0
Feature_52,-0.0039508604,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,-0.716101,0.0
Feature_52,-0.0047998857,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,-0.09131215,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,-0.15715231,0.0
Feature_52,0.0,0.0
Feature_52,0.0038870948,0.0
Feature_52,-0.08569618,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,-0.0015747026,0.0
Feature_52,0.0042773746,0.0
Feature_52,0.0,0.0
Feature_52,-0.084929,0.3562919497489929
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,0.052837662,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,-0.6246346,0.43826916813850403
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,-0.069639064,0.0
Feature_52,-0.023747806,0.0
Feature_52,0.0,0.0
Feature_52,0.00054943573,0.0
Feature_52,-0.0068800338,0.0
Feature_52,0.0005543955,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,0.0,0.0
Feature_52,-0.007924734,0.0
Feature_52,0.0,0.0
Feature_52,-0.006872995,0.0
Feature_52,-0.08155098,0.0
